Ireland,5.074931144,5.331359456,29.22919173,29.4509664
Italy,30.55464991,29.14892945,249.9751753,249.3527299
Japan,256.9067,250.6332485,33.40089419,34.05961252
Luxembourg,35.21907601,33.86289121,727.4678774,727.5807894
Mexico,732.0469544,732.3577907,36.87785987,36.88358376
Mexico,37.1099891,37.12574646,41.36254002,41.92740264
Portugal,41.89742108,40.71881834,156.8777096,158.8893349
Spain,159.3089097,155.1664873,24.58861156,25.13912413
Turkey,23.46985222,23.64018185,11.96435163,12.22944253
Bangladesh,11.40539984,11.82055673,32.39027992,34.72721239
Benin,27.63791973,31.82002335,0,0
Bermuda,0,0,29.54536406,29.56391222
Bhutan,28.00354826,29.41653164,29.42549658,29.25686289
Bosnia and Herzegovina,30.48691504,28.85065819,46.17064248,46.2554514
Cambodia,54.81911948,48.39176384,81.80721475,81.53990322
Central African Republic,81.411099,81.57844288,1758.773164,1782.495024
China (People's Republic of),1774.259641,1764.138915,65.5721201,65.51951824
Colombia,66.45951311,65.15174406,41.461837,41.461837
Cook Islands,41.461837,41.461837,36.61654093,36.64784095
Costa Rica,34.01724816,34.92015713,121.8809641,123.9790701
Côte d'Ivoire,121.9486648,122.475278,46.38696968,46.08210207
Croatia,47.55975857,45.6351363,45.34275465,45.2618383
Cuba,43.51467892,44.86498496,25.46461744,25.805323
Cyprus,23.41705194,24.41084593,75.27500242,74.91988244
Democratic People's Republic of Korea,78.68214484,76.42089229,61.41945044,61.1296959
Democratic People's Republic of Korea,64.19945454,62.3544212,0.735975532,0.735975532
Dominica,0.73690294,0.736671088,23.23844868,23.30638131
Dominican Republic,20.06995924,22.41305556,71.4420173,71.33752061
El Salvador,62.0143405,70.9532544,26.64164962,26.67789581
Estonia,29.64737894,27.37151971,227.194016,238.4617914
Ethiopia,208.1626765,221.2632419,8.893565179,8.893565179
Faeroe Islands,8.910178314,8.893565179,66.21956192,65.38476089
Fiji,67.48353307,67.53145216,239.1457548,239.5405987
Gabon,241.2750836,238.6441816,19.17808219,19.17808219
Gibraltar,23.28767123,21.91780822,0.088195806,0.088195806
Greenland,0.088195806,0.088195806,0.278376968,0.278376968
Grenada,0.279999932,0.278840672,87.08897485,87.08897485
Grenada,87.5967118,87.23404255,64.9799229,65.40832702
Guinea,62.93346842,65.11786802,79.36641738,78.7775133
Honduras,78.47602842,79.17884911,70.36650786,69.84438371
Honduras,69.57708629,70.20020926,19.30477036,19.52124284
Iran,21.82198752,19.61908439,1.147805969,1.160676799
Iran,1.297472442,1.166494175,0.279922648,0.302025872
Iraq,0.314236744,0.279922648,0,0
Kuwait,0,0,45.44073847,45.65013837
Liberia,53.05343572,45.9710691,22.4683909,22.75210046
Lithuania,20.82378738,21.95352489,2.427983539,2.427983539
Maldives,2.427983539,2.427983539,0.000695556,0.000695556
Marshall Islands,0.000695556,0.000695556,0.5332596,0.5332596
Micronesia,0.5332596,0.5332596,459.3066177,460.2607659
Mozambique,488.0394178,456.2777804,1.211194848,1.382765328
Niger,1.347910244,1.208258056,71.74992696,71.74992696
Niue,71.74992696,71.74992696,0.068319056,0.068319056
Northern Mariana Islands,0.068319056,0.068319056,77.53300905,77.2738758
Romania,74.38314506,76.41347302,0.972928276,0.972928276
Samoa,0.972928276,0.972928276,4.415954416,4.415954416
San Marino,4.415954416,4.415954416,86.74932197,86.71832623
Sao Tome and Principe,83.83572259,87.91166215,0.036670775,0.037557874
Saudi Arabia,0.056930209,0.035228239,140.8945283,140.8896594
Suriname,142.5316353,140.8839404,0.034623232,0.034623232
Wallis and Futuna,0.034623232,0.034623232,66.68894458,66.31913116
Montenegro,64.7925369,64.36925647,2.718446602,2.718446602
Jersey,2.653721683,2.718446602,3.587600564,3.640153684
Netherlands,3.42329478,3.57902204,43.77602024,43.66869182
Norway,42.60056997,43.6939272,7.908780856,7.954301132
Afghanistan,7.946650016,7.908780856,34.80169125,36.18595149
Albania,30.45265283,33.50054561,0.070560292,0.070560292
American Samoa,0.070560292,0.070560292,59.93248945,59.59493671
Andorra,63.08860759,59.8649789,751.8860664,753.2729277
Angola,749.5248083,750.3030582,40.63032368,39.54003407
Antigua and Barbuda,41.02214651,43.23679727,364.0980623,367.852519
Argentina,444.8838003,387.4667345,0.000695556,0.00038642
Aruba,0.00077284,0.00077284,10.50590968,11.25432793
Azerbaijan,11.10006907,10.56302255,0.148673376,0.148673376
Bahrain,0.182982617,0.148673376,0.04289262,0.04289262
Barbados,0.04289262,0.04289262,89.77773144,91.31212798
Belarus,86.20697879,88.04123724,37.56697956,40.27740672
Benin,32.05508468,36.90558309,56.37791012,56.328507
Bolivia,60.58630327,56.69030991,49.86958767,51.56713073
Botswana,44.80964962,47.02994166,51.21974869,51.35367099
Brazil,55.06976194,51.24609084,45.36390828,45.36390828
British Virgin Islands,49.50149551,49.9002991,85.69755488,85.4659258
Brunei Darussalam,84.15813239,85.31107265,38.29173783,38.59502246
Bulgaria,36.26123399,37.07957359,2.532594128,2.916409946
Burkina Faso,2.276698178,2.478626617,3.741550292,3.966833152
Burundi,4.505348064,3.7019036,359.6492861,359.3270118
Cameroon,362.4185264,360.6416127,26.18752883,26.01541736
Croatia,26.84962086,25.7630851,24.14985889,24.267176
Equatorial Guinea,24.65058192,24.12458702,2.939960644,3.462168632
Eritrea,2.773181772,2.779828196,84.80991592,87.58472066
Ghana,72.67818274,83.46393778,0.001081976,0.001081976
Gibraltar,0.001313828,0.001236544,1.899177016,1.899177016
Greenland,1.899177016,1.899177016,70.98651326,70.7588346
Guatemala,80.51903096,71.56792079,64.64526561,63.54263666
